source,target,synapse_count
8118947,11329998,1.0
8118947,11600886,1.0
8118947,12475432,11.0
8118947,14133114,1.0
8118947,15741865,1.0
8118947,15825861,3.0
8118947,16475849,6.0
8118947,16823703,1.0
8118947,17096642,1.0
8118947,17176767,3.0
8118947,18062678,1.0
8118947,19271710,1.0
8177199,2204467,3.0
8177199,2439134,1.0
8177199,3486381,1.0
8177199,3712893,1.0
8177199,4279887,5.0
8177199,4391317,1.0
8177199,4635057,1.0
8177199,4780707,2.0
8177199,5118060,2.0
8177199,7480731,1.0
8177199,7582412,3.0
8177199,7694589,2.0
8177199,7952981,1.0
8177199,8111135,3.0
8177199,8262372,3.0
8177199,8293958,3.0
8177199,8340950,2.0
8177199,8398900,5.0
8177199,8542422,1.0
8177199,8700125,14.0
8177199,8884212,6.0
8177199,9445876,1.0
8177199,9567051,1.0
8177199,9747418,1.0
8177199,9940382,1.0
8177199,10540188,5.0
8177199,10955244,2.0
8177199,11144258,3.0
8177199,11543212,3.0
8177199,11703922,2.0
8177199,12138418,4.0
8177199,12336493,4.0
8177199,12476851,1.0
8177199,12839441,4.0
8177199,12840470,2.0
8177199,12948470,1.0
8177199,14333371,1.0
8177199,14333495,1.0
8177199,14461238,8.0
8177199,15825861,1.0
8177199,16045758,2.0
8177199,16087799,1.0
8177199,16444552,5.0
8177199,17244655,1.0
8177199,17414715,8.0
8177199,19611917,1.0
8203947,2797480,1.0
8203947,4433960,2.0
8203947,5118060,1.0
8203947,5746180,6.0
8203947,8069365,1.0
8203947,8069478,3.0
8203947,10543751,1.0
8203947,11004239,1.0
8203947,14319185,1.0
8262372,4134539,3.0
8262372,7187384,9.0
8262372,11017761,15.0
8262372,12475432,10.0
8262372,14082322,12.0
8262372,16868923,18.0
8262372,17016974,9.0
8262372,17147698,4.0
8276782,2797480,6.0
8276782,3450751,3.0
8276782,4422289,4.0
8276782,4433960,5.0
8276782,5261424,1.0
8276782,5963873,1.0
8276782,6143930,5.0
8276782,6494274,2.0
8276782,7388340,1.0
8276782,8069478,1.0
8276782,8203947,7.0
8276782,8293958,1.0
8276782,8340950,2.0
8276782,8542422,30.0
8276782,8704079,2.0
8276782,9409359,23.0
8276782,9447255,2.0
8276782,9567051,3.0
8276782,9589146,5.0
8276782,10018260,2.0
8276782,10540188,3.0
8276782,10543751,2.0
8276782,10702736,10.0
8276782,10875625,19.0
8276782,11004239,3.0
8276782,11123016,3.0
8276782,11216417,2.0
8276782,11257084,8.0
8276782,11543212,1.0
8276782,12138418,1.0
8276782,12476851,10.0
8276782,12839441,1.0
8276782,12840470,4.0
8276782,13206239,2.0
8276782,14133114,10.0
8276782,14319185,12.0
8276782,14333495,3.0
8276782,16444544,5.0
8276782,16445073,5.0
8276782,16848475,1.0
8276782,18644088,1.0
8293958,2439134,28.0
8293958,4279887,4.0
8293958,4391317,11.0
8293958,4422289,5.0
8293958,4636432,2.0
8293958,4637677,4.0
8293958,4780707,19.0
8293958,4926999,1.0
8293958,5118060,15.0
8293958,7582412,11.0
8293958,7582489,1.0
8293958,7952981,1.0
8293958,8111135,1.0
8293958,8177199,1.0
8293958,8262372,1.0
8293958,8398900,2.0
8293958,9445876,1.0
8293958,9747418,15.0
8293958,10540188,4.0
8293958,11123016,7.0
8293958,11193510,1.0
8293958,12138418,3.0
8293958,12336493,1.0
8293958,12948470,2.0
8293958,15825861,2.0
8293958,16442113,4.0
8293958,17420035,6.0
8340950,3450751,2.0
8340950,3712893,1.0
8340950,4422289,9.0
8340950,4607160,2.0
8340950,5118060,1.0
8340950,7092086,3.0
8340950,7952981,2.0
8340950,8111135,3.0
8340950,8177199,1.0
8340950,8203947,5.0
8340950,8262372,8.0
8340950,8293958,2.0
8340950,8542422,1.0
8340950,9447255,2.0
8340950,9567051,12.0
8340950,10018260,2.0
8340950,10540188,4.0
8340950,10875625,5.0
8340950,11178891,1.0
8340950,11257084,1.0
8340950,11348509,1.0
8340950,12138418,10.0
8340950,12476851,2.0
8340950,12745771,2.0
8340950,12839441,2.0
8340950,12840470,2.0
8340950,13206239,1.0
8340950,14319185,5.0
8340950,14461238,1.0
8340950,14818307,1.0
8340950,15343835,1.0
8340950,15825861,3.0
8340950,16098538,1.0
8340950,16444544,2.0
8340950,16848475,1.0
8340950,16978882,1.0
8340950,17147698,1.0
8340950,18566501,5.0
8347613,6494274,1.0
8347613,6494382,4.0
8347613,7388340,5.0
8347613,11348509,2.0
8398900,2204467,1.0
8398900,2439134,1.0
8398900,4422289,1.0
8398900,4721538,1.0
8398900,4780707,1.0
8398900,5118060,1.0
8398900,6494274,2.0
8398900,7952981,21.0
8398900,8111135,14.0
8398900,8118929,1.0
8398900,8177199,1.0
8398900,8203947,1.0
8398900,8262372,2.0
8398900,8293958,1.0
8398900,8340950,8.0
8398900,8700125,1.0
8398900,9567051,14.0
8398900,9747418,1.0
8398900,9927082,2.0
8398900,9940382,2.0
8398900,9983417,1.0
8398900,10958210,4.0
8398900,11123016,1.0
8398900,11193510,1.0
8398900,12138418,1.0
8398900,12840470,2.0
8398900,16087799,2.0
8398900,17244655,3.0
8398900,17414715,1.0
8398900,17420035,2.0
8542422,2379529,1.0
8542422,2797480,1.0
8542422,3450751,2.0
8542422,3486381,11.0
8542422,3538129,2.0
8542422,4636432,1.0
8542422,4721538,1.0
8542422,4780707,3.0
8542422,6451332,2.0
8542422,6494274,1.0
8542422,7952981,1.0
8542422,8398900,5.0
8542422,8704079,4.0
8542422,9447255,1.0
8542422,9567051,3.0
8542422,9589146,1.0
8542422,10018260,1.0
8542422,10540188,2.0
8542422,10875625,1.0
8542422,10958210,2.0
8542422,11004239,4.0
8542422,11257084,1.0
8542422,11348509,1.0
8542422,11703922,2.0
8542422,12476851,5.0
8542422,12839441,1.0
8542422,12840470,9.0
8542422,13206239,6.0
8542422,14319185,2.0
8542422,16848475,3.0
8542422,17147698,2.0
8542422,18566501,5.0
8700125,2204467,8.0
8700125,2215247,1.0
8700125,4721538,1.0
8700125,7694589,16.0
8700125,7952981,8.0
8700125,8111135,31.0
8700125,8118929,9.0
8700125,8177199,1.0
8700125,8340950,1.0
8700125,8398900,14.0
8700125,9567051,30.0
8700125,9927082,3.0
8700125,9940382,2.0
8700125,16087799,3.0
8700125,17414715,20.0
8704079,2797480,2.0
8704079,3450751,2.0
8704079,3486381,1.0
8704079,3538129,3.0
8704079,4422289,6.0
8704079,4607160,3.0
8704079,4780707,11.0
8704079,5118060,7.0
8704079,5963873,3.0
8704079,6143930,1.0
8704079,6494382,1.0
8704079,8111135,2.0
8704079,8203947,2.0
8704079,8276782,3.0
8704079,8293958,1.0
8704079,8542422,2.0
8704079,8884212,2.0
8704079,9078240,2.0
8704079,9447255,3.0
8704079,9567051,1.0
8704079,9589146,1.0
8704079,9983417,1.0
8704079,10018260,3.0
8704079,10875625,1.0
8704079,11004239,1.0
8704079,11216417,1.0
8704079,11257084,2.0
8704079,11348509,2.0
8704079,12476851,2.0
8704079,12840470,16.0
8704079,14133114,1.0
8704079,14319185,1.0
8704079,14333371,4.0
8704079,14818307,8.0
8704079,15825861,3.0
8704079,16442113,4.0
8704079,16444544,1.0
8704079,16445073,3.0
8704079,16868923,1.0
8704079,17962513,6.0
8884212,4721538,1.0
8884212,8111135,1.0
8884212,8177199,2.0
8884212,9447255,1.0
8884212,10018260,3.0
8884212,11004239,1.0
8884212,12299621,2.0
8884212,12839441,1.0
8884212,14333495,1.0
9015745,4228119,1.0
9015745,4607160,3.0
9015745,5321459,1.0
9015745,5874480,1.0
9015745,7026287,4.0
9015745,7582489,3.0
9015745,8034919,1.0
9015745,8069478,1.0
9015745,9083312,5.0
9015745,9141404,1.0
9015745,9409359,3.0
9015745,9527522,4.0
9015745,11013351,5.0
9015745,11017761,4.0
9015745,11018254,4.0
9015745,11257084,1.0
9015745,11329998,1.0
9015745,11348509,1.0
9015745,11409587,2.0
9015745,11600886,6.0
9015745,12138418,1.0
9015745,12475432,2.0
9015745,13197236,3.0
9015745,14000746,1.0
9015745,14313750,1.0
9015745,14319185,1.0
9015745,15343835,1.0
9015745,15568333,1.0
9015745,15766806,1.0
9015745,15825861,1.0
9015745,16386470,1.0
9015745,16475849,9.0
9015745,16978882,2.0
9015745,17016974,1.0
9078240,2439134,1.0
9078240,4228119,2.0
9078240,4473922,1.0
9078240,5874480,1.0
9078240,5938794,2.0
9078240,6597872,1.0
9078240,7026287,1.0
9078240,8034919,4.0
9078240,8118947,1.0
9078240,9083312,6.0
9078240,9409359,1.0
9078240,11013351,1.0
9078240,11017761,3.0
9078240,11018254,11.0
9078240,11409587,1.0
9078240,11600886,1.0
9078240,11703922,1.0
9078240,12138418,1.0
9078240,13197236,2.0
9078240,14313750,8.0
9078240,14540633,2.0
9078240,15568333,1.0
9078240,15741865,3.0
9078240,16442113,1.0
9078240,16444552,1.0
9078240,16475849,24.0
9078240,16823703,6.0
9078240,16868923,2.0
9078240,17013073,2.0
9078240,17016974,3.0
9141404,4433960,3.0
9141404,5321459,5.0
9141404,8118947,1.0
9141404,9083312,2.0
9141404,9409359,3.0
9141404,11011058,2.0
9141404,11013351,1.0
9141404,11018254,6.0
9141404,11257084,1.0
9141404,11600886,2.0
9141404,13197236,2.0
9141404,14313750,4.0
9141404,14342744,6.0
9141404,14540633,3.0
9141404,14617508,1.0
9141404,15766806,1.0
9141404,16445073,1.0
9141404,17047087,1.0
9141404,18062678,2.0
9409359,2797480,3.0
9409359,8276782,1.0
9409359,9141404,1.0
9409359,10702736,4.0
9409359,11017761,6.0
9409359,14329745,5.0
9409359,14342744,26.0
9409359,14617508,3.0
9409359,14651659,12.0
9409359,14756000,1.0
9409359,16445073,4.0
9409359,17334530,3.0
9445876,2379529,1.0
9445876,2439134,4.0
9445876,4279887,8.0
9445876,4391317,7.0
9445876,4635057,4.0
9445876,4636432,1.0
9445876,4637677,1.0
9445876,4926999,2.0
9445876,5938794,1.0
9445876,7187384,4.0
9445876,7582412,2.0
9445876,8177199,1.0
9445876,8262372,1.0
9445876,9747418,4.0
9445876,9927082,1.0
9445876,10958210,1.0
9445876,11144258,5.0
9445876,11193510,1.0
9445876,12299621,14.0
9445876,12745771,4.0
9445876,12948470,2.0
9445876,14333371,2.0
9445876,15766806,6.0
9445876,16045758,1.0
9445876,16089743,2.0
9445876,16442113,3.0
9445876,17420035,1.0
9445876,19611917,6.0
9447255,2797480,1.0
9447255,4635057,1.0
9447255,4636432,1.0
9447255,5938794,4.0
9447255,6494274,1.0
9447255,8276782,1.0
9447255,8340950,1.0
9447255,8398900,1.0
9447255,8542422,1.0
9447255,8884212,1.0
9447255,9983417,1.0
9447255,10540188,6.0
9447255,10875625,2.0
9447255,11004239,15.0
9447255,11178891,1.0
9447255,11257084,3.0
9447255,11703922,6.0
9447255,12476851,8.0
9447255,12839441,2.0
9447255,12840470,1.0
9447255,13206239,3.0
9447255,14133114,1.0
9447255,14333495,3.0
9447255,14461238,1.0
9447255,16045758,1.0
9447255,16386470,2.0
9447255,16868923,2.0
9447255,17147698,2.0
9447255,18566501,6.0
9527522,4473922,6.0
9527522,9083312,1.0
9527522,9141404,1.0
9527522,11409587,1.0
9527522,11600886,1.0
9527522,12475432,4.0
9527522,14082322,1.0
9527522,14133114,2.0
9527522,14313750,1.0
9527522,14540633,5.0
9527522,15825861,1.0
9527522,16475849,1.0
9527522,16823703,2.0
9527522,17013073,2.0
9527522,18062678,1.0
9567051,2568465,5.0
9567051,3450751,1.0
9567051,3486381,1.0
9567051,4422289,1.0
9567051,4721538,15.0
9567051,5938794,6.0
9567051,8347613,3.0
9567051,8542422,2.0
9567051,8884212,5.0
9567051,9940382,16.0
9567051,10540188,1.0
9567051,11004239,14.0
9567051,11257084,6.0
9567051,11703922,15.0
9567051,12476851,16.0
9567051,12839441,5.0
9567051,12840470,2.0
9567051,13206239,1.0
9567051,14133114,6.0
9567051,14319185,2.0
9567051,14333495,3.0
9567051,16045758,1.0
9567051,17147698,7.0
9567051,19611917,1.0
9589146,2797480,3.0
9589146,4607160,1.0
9589146,4780707,2.0
9589146,5963873,2.0
9589146,6494382,5.0
9589146,8347613,9.0
9589146,9447255,2.0
9589146,10540188,3.0
9589146,10702736,1.0
9589146,11348509,14.0
9589146,12336493,1.0
9589146,12840470,1.0
9589146,14319185,1.0
9589146,15766806,1.0
9589146,16848475,1.0
9589146,17962513,1.0
9747418,2204467,2.0
9747418,4279887,12.0
9747418,4926999,3.0
9747418,5118060,1.0
9747418,5289042,2.0
9747418,5938794,7.0
9747418,7187384,2.0
9747418,8262372,9.0
9747418,9445876,11.0
9747418,9927082,1.0
9747418,9983417,2.0
9747418,10540188,2.0
9747418,11123016,1.0
9747418,12745771,3.0
9747418,12948470,3.0
9747418,14461238,1.0
9747418,16098538,4.0
9747418,17420035,1.0
9747418,19611917,5.0
9787933,2439134,1.0
9787933,6451332,1.0
9787933,7026287,1.0
9787933,8118947,1.0
9787933,9078240,1.0
9787933,11013351,2.0
9787933,11409587,1.0
9787933,11703922,1.0
9787933,13206239,1.0
9787933,14540633,1.0
9787933,17176767,2.0
9787933,17176781,1.0
9787933,18062678,1.0
9848760,2439134,1.0
9848760,3946364,1.0
9848760,4228119,1.0
9848760,4391317,1.0
9848760,9078240,9.0
9848760,9141404,3.0
9848760,9409359,15.0
9848760,9527522,1.0
9848760,10543751,1.0
9848760,11004239,1.0
9848760,11329998,4.0
9848760,11600886,1.0
9848760,12475432,7.0
9848760,12840470,1.0
9848760,14000746,4.0
9848760,14082322,1.0
9848760,14451162,1.0
9848760,14540633,3.0
9848760,15741865,1.0
9848760,16475849,3.0
9848760,16823703,3.0
9848760,16868923,10.0
9848760,17013073,5.0
9848760,18062678,2.0
9848760,19271710,3.0
9927082,2204467,1.0
9927082,4637677,1.0
9927082,5118060,1.0
9927082,8118929,1.0
9927082,9747418,2.0
9927082,11144258,1.0
9927082,14461238,1.0
9927082,16087799,2.0
9927082,16098538,1.0
9927082,17047087,3.0
9927082,17962513,2.0
9927082,19611917,3.0
9940382,8340950,1.0
9940382,8347613,11.0
9940382,8542422,1.0
9940382,9567051,24.0
9940382,12476851,1.0
9940382,14319185,1.0
9983417,2439134,1.0
9983417,4473922,1.0
9983417,5874480,2.0
9983417,7026287,1.0
9983417,8118947,2.0
9983417,9078240,1.0
9983417,11600886,1.0
9983417,11703922,1.0
9983417,12138418,1.0
9983417,12299621,2.0
9983417,12475432,2.0
9983417,13197236,1.0
9983417,13199414,2.0
9983417,13206239,3.0
9983417,14540633,2.0
9983417,15766806,1.0
9983417,16089743,1.0
9983417,16442113,1.0
9983417,16475849,1.0
9983417,16823703,2.0
9983417,17013073,1.0
9983417,17016974,2.0
10018260,3712893,1.0
10018260,4422289,1.0
10018260,4721538,1.0
10018260,7388340,2.0
10018260,8069365,2.0
10018260,8340950,1.0
10018260,8884212,3.0
10018260,10540188,1.0
10018260,10955244,1.0
10018260,11011058,1.0
10018260,11257084,1.0
10018260,14760757,3.0
10018260,14818307,1.0
10018260,16978882,1.0
10241716,8118929,2.0
10241716,8700125,21.0
10241716,16087799,3.0
10241716,17414715,18.0
10540188,2439134,3.0
10540188,4391317,3.0
10540188,4422289,7.0
10540188,4635057,2.0
10540188,4637677,1.0
10540188,4780707,3.0
10540188,5118060,3.0
10540188,6494274,1.0
10540188,7092086,1.0
10540188,7582412,1.0
10540188,8069478,1.0
10540188,8177199,12.0
10540188,8203947,11.0
10540188,8262372,2.0
10540188,8293958,3.0
10540188,8398900,1.0
10540188,9445876,1.0
10540188,9567051,6.0
10540188,9589146,1.0
10540188,9747418,1.0
10540188,9983417,7.0
10540188,10018260,7.0
10540188,10955244,1.0
10540188,10958210,3.0
10540188,11123016,1.0
10540188,11543212,1.0
10540188,12138418,7.0
10540188,12476851,3.0
10540188,12745771,2.0
10540188,12840470,2.0
10540188,14461238,1.0
10540188,16978882,6.0
10540188,17047087,2.0
10540188,18566501,8.0
10543751,4473922,1.0
10543751,8118947,6.0
10543751,9083312,6.0
10543751,9141404,10.0
10543751,9527522,5.0
10543751,9848760,1.0
10543751,10702736,1.0
10543751,11017761,3.0
10543751,11018254,7.0
10543751,11257084,2.0
10543751,11600886,7.0
10543751,12840470,1.0
10543751,14000746,2.0
10543751,14133114,2.0
10543751,14313750,12.0
10543751,14540633,3.0
10543751,15741865,6.0
10543751,16475849,2.0
10543751,16823703,4.0
10543751,17016974,11.0
10596949,2797480,1.0
10596949,5936935,3.0
10596949,9083312,8.0
10596949,9409359,2.0
10596949,10702736,1.0
10596949,11017761,2.0
10596949,11871574,8.0
10596949,14329745,4.0
10596949,14617508,2.0
10596949,16444544,8.0
10596949,16445073,7.0
10596949,17334530,1.0
10702736,5936935,1.0
10702736,9141404,2.0
10702736,10596949,14.0
10702736,11017761,5.0
10702736,14329745,12.0
10702736,14342744,14.0
10702736,14617508,13.0
10702736,14723506,1.0
10702736,17334530,5.0
10797407,2439134,2.0
10797407,3794023,2.0
10797407,3928652,2.0
10797407,6597872,1.0
10797407,14760757,14.0
10797407,16442113,4.0
10797407,16848475,2.0
10797407,17176767,5.0
10797407,17176781,2.0
10797407,19271710,3.0
10875625,2797480,1.0
10875625,5746180,1.0
10875625,10596949,4.0
10875625,11348509,5.0
10875625,16444544,2.0
10875625,16445073,2.0
10955244,5938794,1.0
10955244,7582412,1.0
10955244,12840470,2.0
10958210,2439134,3.0
10958210,3946364,13.0
10958210,4391317,1.0
10958210,4636432,4.0
10958210,7582412,2.0
10958210,9445876,1.0
10958210,11144258,2.0
10958210,11193510,4.0
10958210,14818307,2.0
10958210,16045758,2.0
10958210,16442113,2.0
10958210,17244655,1.0
11004239,7582489,1.0
11004239,8069478,3.0
11004239,8111135,1.0
11004239,8177199,3.0
11004239,9409359,5.0
11004239,10543751,1.0
11004239,10702736,3.0
11004239,11257084,6.0
11004239,16978882,2.0
11004239,18644088,1.0
11011058,5321459,1.0
11011058,8118947,3.0
11011058,9083312,6.0
11011058,9141404,1.0
11011058,9409359,3.0
11011058,9527522,5.0
11011058,10702736,1.0
11011058,11017761,2.0
11011058,11257084,2.0
11011058,11600886,1.0
11011058,12475432,2.0
11011058,15741865,1.0
11011058,16475849,1.0
11013351,6597872,1.0
11013351,11409587,1.0
11013351,12475432,7.0
11013351,13197236,5.0
11013351,13199414,1.0
11013351,17176767,3.0
11013351,17176781,2.0
11017761,2797480,2.0
11017761,5936935,3.0
11017761,5938794,2.0
11017761,7026287,1.0
11017761,9141404,15.0
11017761,9409359,11.0
11017761,10596949,3.0
11017761,10702736,2.0
11017761,11257084,3.0
11017761,11600886,8.0
11017761,11703922,1.0
11017761,11871574,3.0
11017761,12138418,1.0
11017761,14000746,1.0
11017761,14313750,1.0
11017761,14329745,3.0
11017761,14342744,19.0
11017761,14617508,17.0
11017761,14651659,1.0
11017761,15766806,1.0
11017761,16442113,1.0
11017761,16444544,2.0
11017761,16445073,2.0
11017761,16868923,1.0
11017761,17016974,22.0
11017761,17334530,21.0
11017761,18062678,4.0
11018254,6143930,3.0
11018254,9848760,1.0
11018254,12475432,3.0
11018254,14313750,4.0
11018254,15568333,1.0
11018254,16823703,1.0
11018254,16848475,3.0
11018254,17096642,2.0
11018254,17176767,1.0
11018254,17176781,1.0
11018254,19271710,5.0
11123016,4279887,5.0
11123016,4391317,2.0
11123016,4636432,1.0
11123016,4926999,1.0
11123016,5118060,2.0
11123016,5938794,1.0
11123016,8262372,6.0
11123016,8293958,3.0
11123016,8340950,1.0
11123016,8398900,1.0
11123016,9447255,1.0
11123016,9747418,1.0
11123016,10540188,1.0
11123016,11543212,2.0
11123016,12138418,2.0
11123016,12476851,1.0
11123016,12745771,2.0
11123016,14333371,1.0
11144258,2439134,1.0
11144258,3946364,3.0
11144258,4391317,2.0
11144258,9445876,2.0
11144258,10958210,7.0
11144258,11193510,6.0
11144258,11703922,1.0
11144258,12299621,1.0
11144258,13199414,2.0
11144258,13206239,1.0
11144258,14333371,3.0
11144258,14461238,1.0
11144258,14818307,1.0
11144258,15766806,2.0
11144258,16045758,1.0
11144258,16089743,1.0
11178891,2797480,1.0
11178891,4279887,1.0
11178891,4607160,3.0
11178891,4780707,1.0
11178891,5289042,2.0
11178891,5938794,1.0
11178891,7582489,1.0
11178891,8069478,8.0
11178891,8884212,1.0
11178891,9567051,1.0
11178891,10543751,7.0
11178891,10702736,2.0
11178891,10958210,3.0
11178891,11004239,17.0
11178891,11257084,1.0
11178891,11605861,2.0
11178891,11703922,7.0
11178891,12336493,1.0
11178891,12476851,9.0
11178891,12839441,6.0
11178891,13206239,1.0
11178891,14461238,1.0
11178891,15766806,9.0
11178891,16848475,1.0
11193510,2439134,2.0
11193510,3928574,1.0
11193510,3946364,15.0
11193510,4391317,6.0
11193510,4636432,1.0
11193510,7582412,5.0
11193510,9983417,1.0
11193510,10958210,6.0
11193510,11144258,4.0
11193510,14818307,5.0
11193510,16442113,1.0
11216417,8177199,1.0
11216417,11257084,12.0
11216417,12138418,6.0
11216417,16444552,2.0
11216417,16978882,9.0
11257084,5963873,4.0
11257084,7026287,1.0
11257084,9015745,2.0
11257084,9083312,7.0
11257084,9141404,13.0
11257084,9409359,6.0
11257084,9527522,9.0
11257084,10543751,4.0
11257084,10702736,3.0
11257084,11011058,1.0
11257084,11017761,17.0
11257084,11600886,4.0
11257084,14000746,5.0
11257084,15741865,11.0
11257084,16386470,2.0
11257084,16442113,1.0
11257084,16978882,2.0
11257084,17016974,30.0
11329998,2797480,1.0
11329998,10596949,2.0
11329998,14617508,1.0
11329998,17334530,1.0
11348509,9083312,1.0
11348509,9409359,1.0
11348509,14723506,2.0
11348509,14760757,2.0
11348509,16475849,4.0
11348509,19271710,1.0
11409587,6597872,1.0
11409587,9527522,1.0
11409587,9848760,2.0
11409587,15568333,1.0
11409587,16475849,10.0
11409587,16823703,19.0
11409587,16848475,1.0
11409587,16868923,1.0
11409587,17013073,11.0
11543212,2439134,6.0
11543212,3712893,5.0
11543212,4279887,3.0
11543212,4391317,2.0
11543212,4422289,12.0
11543212,4635057,1.0
11543212,4926999,2.0
11543212,5118060,3.0
11543212,5938794,2.0
11543212,6494274,1.0
11543212,6494382,3.0
11543212,7092086,1.0
11543212,7388340,2.0
11543212,8111135,1.0
11543212,8177199,15.0
11543212,8203947,8.0
11543212,8262372,8.0
11543212,8884212,2.0
11543212,10018260,1.0
11543212,10540188,18.0
11543212,10543751,1.0
11543212,10955244,6.0
11543212,10958210,16.0
11543212,11144258,1.0
11543212,11178891,1.0
11543212,11193510,11.0
11543212,11605861,9.0
11543212,11703922,1.0
11543212,12138418,6.0
11543212,12336493,1.0
11543212,12476851,1.0
11543212,12745771,5.0
11543212,12839441,1.0
11543212,12840470,22.0
11543212,13206239,1.0
11543212,14333371,7.0
11543212,14461238,2.0
11543212,14818307,2.0
11543212,15825861,4.0
11543212,16045758,2.0
11543212,16089743,2.0
11543212,16848475,10.0
11543212,18566501,2.0
11600886,4391317,1.0
11600886,7026287,3.0
11600886,9141404,5.0
11600886,11871574,5.0
11600886,13197236,1.0
11600886,16475849,1.0
11600886,17016974,10.0
11600886,18062678,2.0
11605861,2797480,1.0
11605861,4422289,6.0
11605861,8069478,3.0
11605861,8177199,1.0
11605861,8203947,13.0
11605861,8276782,1.0
11605861,10018260,5.0
11605861,10543751,1.0
11605861,10875625,1.0
11605861,11011058,2.0
11605861,11216417,9.0
11605861,12138418,2.0
11605861,12839441,2.0
11605861,14133114,1.0
11605861,14617508,2.0
11605861,15825861,1.0
11605861,16445073,2.0
11605861,16978882,1.0
11605861,18644088,1.0
11703922,2439134,5.0
11703922,4228119,2.0
11703922,4391317,1.0
11703922,4473922,4.0
11703922,5874480,6.0
11703922,7026287,3.0
11703922,8118947,2.0
11703922,9078240,2.0
11703922,9083312,1.0
11703922,9141404,5.0
11703922,9445876,1.0
11703922,9527522,2.0
11703922,9983417,1.0
11703922,11013351,10.0
11703922,11018254,11.0
11703922,11409587,1.0
11703922,11600886,3.0
11703922,12138418,3.0
11703922,12299621,1.0
11703922,13197236,11.0
11703922,14313750,7.0
11703922,14540633,2.0
11703922,15343835,1.0
11703922,15568333,1.0
11703922,15825861,1.0
11703922,16089743,1.0
11703922,16442113,5.0
11703922,16444552,1.0
11703922,16475849,7.0
11703922,16868923,1.0
11703922,17013073,1.0
11703922,17047087,1.0
11703922,18062678,14.0
11871574,4473922,4.0
12138418,2439134,1.0
12138418,4228119,1.0
12138418,5321459,2.0
12138418,5874480,1.0
12138418,5938794,1.0
12138418,6494274,1.0
12138418,7026287,11.0
12138418,7582489,1.0
12138418,7952981,1.0
12138418,8034919,3.0
12138418,8262372,1.0
12138418,9078240,3.0
12138418,9083312,1.0
12138418,9141404,9.0
12138418,9447255,1.0
12138418,9747418,1.0
12138418,9983417,2.0
12138418,10540188,2.0
12138418,11013351,4.0
12138418,11017761,3.0
12138418,11018254,15.0
12138418,11257084,4.0
12138418,11543212,1.0
12138418,11600886,22.0
12138418,11703922,3.0
12138418,12299621,1.0
12138418,12475432,1.0
12138418,12840470,1.0
12138418,13197236,8.0
12138418,14000746,25.0
12138418,14082322,4.0
12138418,14313750,17.0
12138418,14319185,5.0
12138418,14333495,2.0
12138418,15343835,2.0
12138418,15741865,2.0
12138418,15766806,1.0
12138418,15825861,1.0
12138418,16089743,6.0
12138418,16386470,1.0
12138418,16444552,2.0
12138418,16475849,2.0
12138418,16848475,1.0
12138418,17013073,3.0
12138418,17016974,12.0
12138418,17047087,1.0
12138418,18062678,5.0
12299621,2439134,3.0
12299621,4473922,10.0
12299621,5874480,1.0
12299621,8034919,2.0
12299621,9078240,2.0
12299621,9083312,6.0
12299621,9445876,1.0
12299621,11013351,6.0
12299621,11018254,6.0
12299621,11144258,1.0
12299621,11409587,1.0
12299621,11703922,1.0
12299621,12475432,1.0
12299621,14000746,1.0
12299621,14082322,2.0
12299621,14313750,8.0
12299621,14540633,7.0
12299621,15568333,1.0
12299621,15766806,1.0
12299621,16089743,1.0
12299621,16444552,1.0
12299621,16475849,3.0
12299621,16823703,16.0
12299621,16868923,2.0
12299621,17013073,1.0
12299621,18062678,1.0
12336493,2439134,3.0
12336493,2797480,1.0
12336493,4279887,1.0
12336493,4391317,2.0
12336493,4607160,6.0
12336493,4636432,2.0
12336493,4780707,3.0
12336493,5118060,5.0
12336493,8293958,10.0
12336493,9747418,1.0
12336493,10955244,1.0
12336493,10958210,4.0
12336493,11004239,5.0
12336493,11193510,1.0
12336493,11703922,3.0
12336493,12745771,6.0
12336493,12839441,2.0
12336493,14333371,1.0
12336493,16089743,3.0
12336493,17420035,3.0
12336493,19611917,5.0
12475432,4134539,1.0
12475432,6597872,1.0
12475432,7187384,9.0
12475432,8118947,1.0
12475432,8262372,8.0
12475432,9015745,1.0
12475432,9078240,1.0
12475432,9983417,1.0
12475432,13197236,1.0
12475432,14082322,21.0
12475432,14451162,1.0
12475432,15568333,1.0
12475432,16444552,2.0
12475432,16475849,1.0
12475432,16823703,2.0
12475432,16868923,7.0
12475432,17013073,6.0
12475432,17096642,1.0
12475432,19271710,1.0
12476851,4279887,1.0
12476851,4422289,12.0
12476851,4721538,1.0
12476851,5118060,1.0
12476851,5938794,2.0
12476851,6494274,2.0
12476851,6494382,2.0
12476851,8177199,1.0
12476851,8203947,4.0
12476851,8262372,14.0
12476851,8293958,2.0
12476851,8704079,1.0
12476851,9447255,2.0
12476851,9567051,1.0
12476851,9747418,2.0
12476851,10018260,1.0
12476851,10540188,9.0
12476851,10955244,3.0
12476851,10958210,1.0
12476851,11123016,2.0
12476851,11193510,6.0
12476851,11257084,1.0
12476851,11348509,1.0
12476851,11543212,1.0
12476851,12138418,25.0
12476851,12840470,8.0
12476851,14319185,1.0
12476851,15825861,4.0
12476851,18566501,1.0
12745771,3946364,2.0
